sku;ed_model;ed_color;ed_size;;
1023206;;grey;H49.D26.;;
1023214;;brown;L80.W30.H70;;
1023218;;white;L30.W30.H28;;
1023221;;brown;L30.W30.H28;;
1023224;;white;L51.W27.H36;;
1023230;;white;L24.W24.H46;;
1023233;;brown;L24.W24.H46;;
1023236;;cream;L16.W16.H31;;
1023237;;cream;L20.W20.H44;;
1023240;;l.green;L16.W16.H31;;
1023241;;l.green;L20.W20.H44;;
1023249;;white;L32.W11.5.H42.5;;
1023250;;l.green;L32.W11.5.H42.5;;
1023251;;brown;L15.W15.H15;;
1023254;;d.red;L15.W15.H15;;
1023257;;green;L15.W15.H15;;
1023264;;white;H22.D21.;;
1023278;;grey;H12.D12.5.;;
1023279;;black;H12.D12.5.;;
1023280;;black;H12.D12.5.;;
1023332;Paramount;green;H800.D434.;;
1023333;Paramount;green;H1000.D540.;;
1023334;Paramount;green;H1200.D630.;;
1023357;;multicolour;L27.W12.H21.5;;
1023358;;multicolour;L11.W6.H14;;
1023359;;multicolour;L11.W9.H8.5;;
1023360;;multicolour;L17.5.W12.5.H11.5;;
1023361;;multicolour;L4.5.W3.5.H12.5;;
1023362;;white;L52.W29.H14;;
1023372;;mixed colours;L22.W28;;
1023432;;white;L13.W10.5.H92;;
1023435;;l.green;L29.W29.H40;;
1023436;;white;L11.W6.H64;;
1023437;;rust;L11.W6.H64;;
1023438;;green;L11.W6.H64;;
1023439;Provence;white;L54.5.W46.H59.5;;
1023440;Provence;grey;L54.5.W46.H59.5;;
1023441;Provence;l.green;L54.5.W46.H59.5;;
1023444;;d.green;L27.W10.5.H22;;
1023445;Solar;white;D30.;;
1023448;;brown;L28.5.W18.5.H5;;
1023449;;l.green;L28.5.W18.5.H5;;
1023455;;green;L26.W26.H1;;
1023467;;rust;L30.W20.5.H1;;
1023469;Avalon;d.grey;L35.W1.H150;;
1023470;Avalon;d.grey;L18.W1.H130;;
1023471;Jack;d.grey;L20.W1.H120;;
1023473;Cosmo;d.grey;L20.W1.H80;;
1023475;Ranon;d.grey;L25.5.W13.5.H55;;
1023484;Othello;d.brown;L34.5.W34.5.H133;;
1023485;Othello;d.brown;L52.5.W31.5.H66;;
1023486;Othello;d.brown;L64.5.W64.5.H67;;
1023487;Othello;d.brown;L66.W28.H47.5;;
1023488;Othello;d.brown;L60.W60.H62;;
1023489;Othello;d.brown;L49.W62.5.H71;;
1023490;Othello;white;L34.5.W34.5.H133;;
1023491;Othello;white;L52.5.W31.5.H66;;
1023492;Othello;white;L64.5.W64.5.H67;;
1023493;Othello;white;L66.W28.H47.5;;
1023494;Tanzi;clear;D12.5.;;
1023495;Tanzi;gold;D12.5.;;
1023496;Tanzi;black;D12.5.;;
1023497;Mura;clear;D12.8.;;
1023498;Mura;gold;D12.8.;;
1023499;Mura;black;D12.8.;;
1023500;Row;clear;D16.5.;;
1023501;Row;gold;D16.5.;;
1023502;Row;black;H31.D16.5.;;
1023506;Orval;l.grey;L130.W10.H10;;
1023507;Orval;d.grey;L130.W10.H10;;
1023508;Ankara;l.grey;L130.W10.H10;;
1023509;Ankara;d.grey;L130.W10.H10;;
1023510;Othello;white;L60.W60.H62;;
1023511;Othello;white;L49.W62.5.H71;;
1023512;Detroit;silver;H30.5.D12.5.;;
1023513;Detroit;silver;H51.D15.;;
1023514;Detroit;silver;H138.D22.;;
1023515;Detroit;copper;H30.5.D12.5.;;
1023516;Detroit;copper;H51.D15.;;
1023517;Detroit;copper;H138.D22.;;
1023518;Wellington;silver;H15.D9.5.;;
1023519;Wellington;copper;H15.D9.5.;;
1023520;New York;grey;L10.5.W10.5.H14.5;;
1023521;New York;grey;H15.D9.5.;;
1023522;New York;grey;H14.D13.;;
1023523;Philadelphia;black;H49.D15.;;
1023524;Philadelphia;black;H130.D25.;;
1023527;Montreal;cream;L30.W30.H57;;
1023528;Solar;white;D20.;;
1023529;Ottawa;silver;L16.W16.H38;;
1023530;Preston;black;L15.W15.H40;;
1023531;Preston;black;L17.W17.H54;;
1023532;Preston;black;L22.W22.H138;;
1023533;Napels;black;H120.D25.;;
1023534;Salomo;black;H125.D35.;;
1023535;Salomo;black;H140.D40.;;
1023536;Salomo;black;H62.D35.;;
1023537;San Marino;black;H210.D31.;;
1023538;San Marino;black;H210.D37.;;
1023539;San Marino;black;H210.D34.;;
1023540;Brazil;copper;H120.D15.;;
1023541;Brazil;copper;H120.D25.;;
1023542;Brazil;copper;H120.D22.;;
1023543;Tahiti;copper;H120.D21.;;
1023544;Tahiti;copper;H68.5.D21.;;
1023545;Tahiti;copper;H130.D26.;;
1023551;;clear;L180.D6.;;
1023557;;clear;L380.D6.;;
1023565;;white;L180.D6.;;
1023579;;warm white;L180.D6.;;
1023581;;clear;L140.D26.;;
1023606;Globe L;gold;D9.5.;;
1023607;Globe L;clear;D9.5.;;
1023608;Gunnar;gold;D6.5.;;
1023609;Gunnar;clear;D6.5.;;
1023610;Globe XL;gold;D12.5.;;
1023611;Globe XL;clear;D12.5.;;
1023625;;black;L59.W59.H3;;
1023627;;black;L59.W59.H3;;
1023628;;black;L118.W54.H3;;
1023629;;black;L59.W59.H3;;
1023630;;black;L118.W54.H3;;
1023631;;black;L59.W59.H3;;
1023632;;black;L118.W54.H3;;
1023633;;black;L59.W59.H3;;
1023634;;black;L118.W54.H3;;
1023635;;black;L118.W54.H1;;
1023636;;black;L118.W54.H1;;
1023639;;rust;L59.W59.H3;;
1023641;;rust;L59.W59.H3;;
1023642;;rust;L118.W54.H3;;
1023643;;rust;L59.W59.H3;;
1023644;;rust;L118.W54.H3;;
1023645;;rust;L59.W59.H3;;
1023646;;rust;L118.W54.H3;;
1023647;;rust;L59.W59.H3;;
1023648;;rust;L118.W54.H3;;
1023649;;rust;L118.W54.H1;;
1023650;;rust;L118.W54.H1;;
1023651;Solar;white;D30.;;
1023652;;warm white;L245;;
1023653;;warm white;L445;;
1023654;;warm white;L645;;
1023655;;white;L245;;
1023656;;white;L445;;
1023657;;white;L645;;
1023658;;warm white;L240;;
1023659;;warm white;L240;;
1023660;;white;L240;;
1023661;;white;L240;;
1023662;;warm white;L115;;
1023663;;warm white;L115;;
1023664;;white;L115;;
1023665;;white;L115;;
1023666;;warm white;H60.D15.;;
1023667;Fuga;silver;L150.D10.;;
1023678;;white;D15.;;
1023679;;warm white;D15.;;
1023690;;pink;L180;;
1023691;Provence;white;L50.W50.H59.5.D50.;;
1023692;Provence;grey;L50.W50.H59.5.D50.;;
1023693;Provence;l.green;L50.W50.H59.5.D50.;;
1023694;Provence;brown;L50.W50.H59.5.D50.;;
1023695;Provence;white;L124.W61.5.H97.5;;
1023697;Provence;l.green;L124.W61.5.H97.5;;
1023698;Provence;brown;L124.W61.5.H97.5;;
1023699;Provence;white;L107.5.W50.5.H91;;
1023700;Provence;grey;L107.5.W50.5.H91;;
1023701;Provence;l.green;L107.5.W50.5.H91;;
1023702;Provence;brown;L107.5.W50.5.H91;;
1023703;Provence;white;L79.5.W44.H45;;
1023704;Provence;grey;L79.5.W44.H45;;
1023705;Provence;l.green;L79.5.W44.H45;;
1023706;Provence;brown;L79.5.W44.H45;;
1023707;Provence;white;L50.5.W39.H67;;
1023708;Provence;grey;L50.5.W39.H67;;
1023709;Provence;l.green;L50.5.W39.H67;;
1023710;Provence;brown;L50.5.W39.H67;;
1023711;Provence;white;L60.W60.H70.D60.;;
1023712;Provence;grey;L60.W60.H70.D60.;;
1023713;Provence;l.green;L60.W60.H70.D60.;;
1023729;;l.pink;L15.W15.H109;;
1023730;;white;L15.W15.H109;;
1023731;;black;L15.W15.H109;;
1023732;Provence;green;;;
1023733;Provence;white;;;
1023734;Provence;grey;;;
1023741;Garden d'light;warm white;L121.W1.H135;;
1023742;Garden d'light;warm white;L90.W1.H102;;
1023743;Garden d'light;warm white;L60.W1.H73;;
1023744;Garden d'light;warm white;L89.W1.H125;;
1023745;Garden d'light;warm white;L72.W1.H100;;
1023746;Garden d'light;warm white;L83.W1.H75;;
1023747;Garden d'light;warm white;L60.W1.H125;;
1023748;Garden d'light;warm white;L45.W1.H101;;
1023749;Garden d'light;warm white;L35.W1.H77;;
1023753;Avignon;black;L20.5.W20.5.H36;;
1023754;Avignon;black;L16.5.W16.5.H25;;
1023755;Avignon;black;L16.5.W16.5.H16;;
1023756;Avignon;white;L35.W35.H50;;
1023762;Avignon;black;L37.5.W37.5.H57;;
1023763;Avignon;black;L22.W22.H48;;
1023765;Avignon;black;L19.W19.H32;;
1023774;Ascot;white;L16.5.W16.5.H16;;
1023775;Ascot;white;L16.5.W16.5.H25;;
1023776;Ascot;white;L20.5.W20.5.H35;;
1023777;Ascot;white;L24.W24.H25;;
1023778;Ascot;white;L24.W24.H55;;
1023779;Ascot;rust;L16.5.W16.5.H16;;
1023780;Ascot;rust;L16.5.W16.5.H25;;
1023781;Ascot;rust;L20.5.W20.5.H35;;
1023782;Ascot;rust;L24.W24.H25;;
1023783;Ascot;rust;L24.W24.H55;;
1023784;Blom;white;L17.5.W17.5.H25;;
1023785;Blom;white;L21.5.W21.5.H30.5;;
1023786;Blom;white;L25.W25.H38;;
1023787;Blom;white;L29.5.W29.5.H50;;
1023788;Blom;rust;L17.5.W17.5.H25;;
1023801;Hella;transparent;H23.D17.5.;;
1023802;Hella;transparent;H30.D21.5.;;
1023803;Hella;transparent;H38.D23.5.;;
1023804;Hella;transparent;H26.D13.;;
1023837;Gabriel;ochre;H12.D14.;;
1023838;Gabriel;ochre;H14.D16.;;
1023839;Gabriel;ochre;H16.D18.;;
1023840;Gabriel;ochre;H19.D21.;;
1023841;Gabriel;ochre;H13.D23.;;
1023842;Gabriel;ochre;H16.D32.;;
1023843;Gabriel;ochre;H25.D26.;;
1023844;Gabriel;ochre;H36.D26.;;
1023845;Gabriel;ochre;H35.D21.;;
1023846;Gabriel;ochre;H60.D24.;;
1023847;Gabriel;grey;H35.D21.;;
1023848;Gabriel;grey;H60.D24.;;
1023849;Gabriel;blue;H35.D21.;;
1023850;Gabriel;blue;H60.D24.;;
1023860;Gazelle;l.grey;H15.D16.;;
1023861;Gazelle;l.grey;H16.D18.;;
1023862;Gazelle;l.grey;H21.D23.;;
1023863;Gazelle;l.grey;H24.D26.;;
1023864;Gazelle;l.grey;H8.D26.;;
1023865;Gazelle;l.grey;H23.D23.;;
1023866;Gazelle;l.grey;H28.D23.;;
1023874;Cilla;transparent;H28.D190.;;
1023896;Eveline;petrol;H16.D16.;;
1023897;Eveline;petrol;H27.D19.;;
1023898;Eveline;petrol;H23.D14.;;
1023899;Eveline;petrol;H37.D17.;;
1023900;Eveline;mauve;H16.D16.;;
1023901;Eveline;mauve;H27.D19.;;
1023902;Eveline;mauve;H23.D14.;;
1023903;Eveline;mauve;H37.D17.;;
1023904;Arya;l.grey;H22.D19.;;
1023905;Arya;l.grey;H27.D15.;;
1023907;Hester;l.grey;L38.W14.H15;;
1023908;Hester;l.grey;L50.W14.H18;;
1023909;Hester;terra;L22.W15.H15;;
1023910;Hester;terra;L38.W14.H15;;
1023911;Hester;terra;L50.W14.H18;;
1023912;Hester;d.brown;L22.W15.H15;;
1023913;Hester;d.brown;L38.W14.H15;;
1023914;Hester;d.brown;L50.W14.H18;;
1023935;Udo;blue;H35.D25.;;
1023936;Kari;l.green;H13.D14.;;
1023937;Kari;l.green;H15.D16.;;
1023940;Kari;l.green;H33.D19.;;
1023945;Aaron;brown;H11.5.D12.;;
1023946;Aaron;brown;H13.5.D14.;;
1023947;Aaron;brown;H15.D16.5.;;
1023948;Aaron;brown;H18.5.D21.;;
1023949;Aaron;brown;H22.D25.;;
1023950;Aaron;brown;H22.D18.;;
1023951;Aaron;brown;H27.D14.;;
1023952;Aaron;grey;H11.5.D12.;;
1023953;Aaron;grey;H13.5.D14.;;
1023954;Aaron;grey;H15.D16.5.;;
1023955;Aaron;grey;H18.5.D21.;;
1023956;Aaron;grey;H22.D25.;;
1023961;Vesper;ochre;H21.D26.;;
1023962;Vesper;ochre;H25.D31.;;
1023963;Vesper;ochre;H28.5.D34.;;
1023965;Vesper;ochre;H14.D30.;;
1023966;Vesper;ochre;H30.D18.;;
1023991;Marnix;green;H23.D26.;;
1023993;Marnix;terra;H14.D15.;;
1023994;Marnix;terra;H17.D19.;;
1023995;Marnix;terra;H19.D22.;;
1023996;Marnix;terra;H23.D26.;;
1023998;Charlene;green;H15.D21.;;
1023999;Charlene;green;H19.D27.;;
1024000;Diego;beige;H30.D18.;;
1024002;Diego;beige;H56.D40.;;
1024003;Diego;green;H30.D18.;;
1024004;Diego;green;H42.D27.;;
1024005;Diego;green;H56.D40.;;
1024006;Diego;terra;H30.D18.;;
1024007;Diego;terra;H42.D27.;;
1024008;Diego;terra;H56.D40.;;
1024018;Diego;green;H40.D27.;;
1024019;Diego;terra;H30.D18.;;
1024020;Diego;terra;H40.D27.;;
1024024;Diego;l.pink;H40.D27.;;
1024028;Diego;blue;H40.D27.;;
1024040;Rioja;terra;H50.D15.;;
1024041;Rioja;terra;H75.D18.;;
1024058;Olivier;taupe;H65.D40.;;
1024059;Olivier;taupe;H100.D30.;;
1024060;Olivier;dusky pink;H65.D40.;;
1024061;Olivier;dusky pink;H100.D30.;;
1024063;;transparent;H13.D12.;;
1024064;;transparent;H16.D16.;;
1024068;;transparent;H10.D10.;;
1024069;;transparent;H25.D9.5.;;
1024070;Sangria;transparent;W29.H24;;
1024085;Guan;l.brown;H26.D21.;;
1024090;Guan;l.green;H75.D25.;;
1024091;Guan;l.brown;H44.D35.;;
1024092;Guan;l.brown;H75.D25.;;
1024107;Ingmar;off white;H13.D12.;;
1024108;Ingmar;off white;H16.D15.;;
1024109;Ingmar;off white;H19.D19.;;
1024110;Ingmar;off white;H23.D23.;;
1024111;Ingmar;off white;H27.D27.;;
1024113;Ingmar;off white;H35.D18.;;
1024114;Ingmar;off white;H11.D28.;;
1024115;Ingmar;taupe;H13.D12.;;
1024116;Ingmar;taupe;H16.D15.;;
1024117;Ingmar;taupe;H19.D19.;;
1024118;Ingmar;taupe;H23.D23.;;
1024119;Ingmar;taupe;H27.D27.;;
1024121;Ingmar;taupe;H35.D18.;;
1024122;Ingmar;taupe;H11.D28.;;
1024123;Ingmar;green;H13.D12.;;
1024124;Ingmar;green;H16.D15.;;
1024125;Ingmar;green;H19.D19.;;
1024126;Ingmar;green;H23.D23.;;
1024127;Ingmar;green;H27.D27.;;
1024129;Ingmar;green;H35.D18.;;
1024130;Ingmar;green;H11.D28.;;
1024139;Ingmar;off white;H13.D12.;;
1024140;Ingmar;off white;H16.D15.;;
1024141;Ingmar;off white;H19.D19.;;
1024142;Ingmar;off white;H23.D23.;;
1024143;Ingmar;off white;H27.D27.;;
1024145;Ingmar;off white;H35.D18.;;
1024146;Ingmar;off white;H11.D28.;;
1024147;Ingmar;taupe;H13.D12.;;
1024148;Ingmar;taupe;H16.D15.;;
1024149;Ingmar;taupe;H19.D19.;;
1024150;Ingmar;taupe;H23.D23.;;
1024151;Ingmar;taupe;H27.D27.;;
1024153;Ingmar;taupe;H35.D18.;;
1024154;Ingmar;taupe;H11.D28.;;
1024155;Ingmar;green;H13.D12.;;
1024156;Ingmar;green;H16.D15.;;
1024157;Ingmar;green;H19.D19.;;
1024158;Ingmar;green;H23.D23.;;
1024159;Ingmar;green;H27.D27.;;
1024161;Ingmar;green;H35.D18.;;
1024162;Ingmar;green;H11.D28.;;
1024171;Ingmar;off white;H13.D12.;;
1024172;Ingmar;off white;H16.D15.;;
1024173;Ingmar;off white;H19.D19.;;
1024174;Ingmar;off white;H23.D23.;;
1024175;Ingmar;off white;H27.D27.;;
1024177;Ingmar;off white;H35.D18.;;
1024178;Ingmar;off white;H11.D28.;;
1024179;Ingmar;taupe;H13.D12.;;
1024180;Ingmar;taupe;H16.D15.;;
1024181;Ingmar;taupe;H19.D19.;;
1024182;Ingmar;taupe;H23.D23.;;
1024183;Ingmar;taupe;H27.D27.;;
1024185;Ingmar;taupe;H35.D18.;;
1024186;Ingmar;taupe;H11.D28.;;
1024187;Ingmar;green;H13.D12.;;
1024188;Ingmar;green;H16.D15.;;
1024189;Ingmar;green;H19.D19.;;
1024190;Ingmar;green;H23.D23.;;
1024191;Ingmar;green;H27.D27.;;
1024193;Ingmar;green;H35.D18.;;
1024194;Ingmar;green;H11.D28.;;
1024203;Siggy;grey;H13.D14.;;
1024204;Siggy;grey;H14.D15.;;
1024205;Siggy;grey;H15.D18.;;
1024206;Siggy;grey;H17.D20.;;
1024207;Siggy;grey;H20.D24.;;
1024208;Siggy;grey;H30.D15.;;
1024209;Siggy;grey;H40.D19.;;
1024210;Siggy;grey;H13.D14.;;
1024211;Siggy;taupe;H14.D15.;;
1024212;Siggy;taupe;H15.D18.;;
1024213;Siggy;taupe;H17.D20.;;
1024214;Siggy;taupe;H20.D24.;;
1024215;Siggy;taupe;H30.D15.;;
1024216;Siggy;taupe;H40.D19.;;
1024234;Belinda;l.brown;H25.D17.;;
1024235;Belinda;l.brown;H30.D16.;;
1024236;Belinda;d.red;H25.D17.;;
1024237;Belinda;d.red;H30.D16.;;
1024238;Belinda;green;H25.D17.;;
1024239;Belinda;green;H30.D16.;;
1024240;Jessica;gold;H14.D16.;;
1024241;Jessica;gold;H16.D18.;;
1024242;Jessica;gold;H18.D20.;;
1024243;Jessica;gold;H22.D24.;;
1024244;Jessica;gold;H28.D30.;;
1024245;Jessica;gold;H40.D23.;;
1024246;Jessica;gold;H11.D34.;;
1024247;Jessica;silver;H14.D16.;;
1024248;Jessica;silver;H16.D18.;;
1024249;Jessica;silver;H18.D20.;;
1024250;Jessica;silver;H22.D24.;;
1024251;Jessica;silver;H28.D30.;;
1024252;Jessica;silver;H40.D23.;;
1024253;Jessica;silver;H11.D34.;;
1024254;Cynthia;yellow;H18.D13.;;
1024255;Cynthia;yellow;H26.D18.;;
1024256;Cynthia;yellow;H35.D25.;;
1024257;Cynthia;red;H18.D13.;;
1024258;Cynthia;red;H26.D18.;;
1024259;Cynthia;red;H35.D25.;;
1024260;Xandra;black;H20.D19.5.;;
1024262;Xandra;champagne;H20.D19.5.;;
1024263;Xandra;champagne;H26.D25.;;
1024268;Heidi;transparent;H34.D22.;;
1024322;Cello;champagne;H40.D17.;;
1024323;Cello;champagne;H56.D22.;;
1024324;Cello;champagne;H28.D36.;;
1024325;Cello;silver;H40.D17.;;
1024326;Cello;silver;H56.D22.;;
1024327;Cello;silver;H28.D36.;;
1024334;Gabriel;bordeaux;H35.D21.;;
1024335;Gabriel;bordeaux;H60.D24.;;
1024343;;transparent;H20.D17.;;
1024344;;transparent;H25.5.D22.;;
1024345;;grey;H20.D17.;;
1024346;;grey;H25.5.D22.;;
1024347;;d.green;H20.D17.;;
1024348;;d.green;H25.5.D22.;;
1024362;;green;H29.5.D15.5.;;
1024363;;green;H35.D12.5.;;
1024367;Sage;blue;H8.D8.;;
1024368;Sage;blue;H14.D6.;;
1024369;Sage;blue;H28.D6.;;
1024370;Sage;blue;H18.D8.;;
1024371;Sage;green;H8.D8.;;
1024372;Sage;green;H14.D6.;;
1024373;Sage;green;H28.D6.;;
1024374;Sage;green;H18.D8.;;
1024375;Sage;brown;H8.D8.;;
1024376;Sage;brown;H14.D6.;;
1024377;Sage;brown;H28.D6.;;
1024378;Sage;brown;H18.D8.;;
1024379;;black;L36.W36.H45;;
1024380;;black;L36.W36.H80;;
1024381;;grey;L22.W11.H58;;
1024383;;grey;L23.W18.H47;;
1024384;;grey;L44.W18.H44;;
1024385;;grey;L22.W13.H58;;
1024386;;grey;L32.W14.H87;;
1024387;;grey;L23.W18.H47;;
1024388;;grey;L44.W18.H44;;
1024389;;grey;L40.W28.H20;;
1024390;;grey;H20.D34.;;
1024391;;grey;H30.D38.;;
1024392;;grey;H50.D24.;;
1024393;;grey;H90.D30.;;
1024394;;l.brown;H35.D36.;;
1024395;;l.brown;H42.D39.;;
1024399;;terra;L19.W19.H90;;
1024400;;terra;L22.W22.H50;;
1024402;;grey;H50.D30.;;
1024403;;grey;H60.D35.;;
1024406;;black;L25.W20.H31;;
1024410;;white;H23.D21.;;
1024411;;white;H29.D27.;;
1024416;;grey;H29.D27.;;
1024418;;brown;L24.W19.H120;;
1024419;;white;L20.W1.H53;;
1024421;;white;H58.D28.;;
1024422;;brown;H58.D28.;;
1024433;;black;H20.D8.;;
1024434;;black;H30.D8.;;
1024435;;black;L17.W17.H40;;
1024448;;red;H13.5.D8.;;
1024449;;red;H15.5.D6.;;
1024450;;red;H13.5.D7.5.;;
1024451;;red;H15.5.D6.;;
1024452;;red;H13.5.D7.5.;;
1024457;;transparent;H7.D10.5.;;
1024458;;transparent;H10.D10.5.;;
1024459;;transparent;H15.D10.5.;;
1024461;;transparent;H15.D10.5.;;
1024462;;transparent;H9.D10.5.;;
1024480;;transparent;H14.5.D9.;;
1024487;;transparent;L4.W4.H6;;
1024488;;transparent;H8.D4.5.;;
1024491;;transparent;H10.5.D5.;;
1024492;;transparent;H14.D7.;;
1024493;;transparent;H14.D7.;;
1024494;;transparent;L4.5.W4.5.H16;;
1024495;;transparent;H20.5.D7.;;
1024505;Leeds;l.grey;H19.5.D15.;;
1024517;Leeds;l.purple;H32.D15.;;
1024540;;green;H10.5.D10.5.;;
1024541;;green;H19.5.D12.5.;;
1024542;;blue;H10.5.D10.5.;;
1024544;;pink;H10.5.D10.5.;;
1024545;;pink;H19.5.D12.5.;;
1024546;;transparent;H20.D14.;;
1024547;;transparent;H27.5.D19.5.;;
1024550;;blue;H20.D14.;;
1024552;;pink;H20.D14.;;
1024553;;pink;H27.5.D19.5.;;
1024562;;yellow;H21.5.D9.5.;;
1024566;;fuchsia;H8.D13.;;
1024567;;transparent;H30.D7.5.;;
1024569;;transparent;H13.5.D9.;;
1024571;;mixed colours;H10.D8.8.;;
1024572;;white;H8.D7.;;
1024573;;white;H10.D9.;;
1024584;;white;L10.W2.5;;
1024586;;grey;H11.5.D6.;;
1024592;;brown;H4.5.D5.5.;;
1024593;;brown;L9.5.W9.H7.5;;
1024597;;grey;H15.D6.;;
1024598;;l.brown;H14.5.D5.;;
1024599;;l.brown;H17.D6.5.;;
1024608;;white wash;L41.W30.5.H2.5;;
1024609;;NULL;L7.5.W1.H6.5;;
1024610;;NULL;L9.W15.H4;;
1024612;;white;L10.W1.H6;;
1024613;;white;L13.W1.H4.5;;
1024616;;NULL;H7.D5.;;
1024618;;NULL;L6.W5.H10;;
1024621;;white;H8.D7.5.;;
1024629;;white;L10.W0.5.H4;;
1024630;;white;L100.W10;;
1024634;;white;H4.D3.;;
1024636;;white;H7.D5.;;
1024637;;white;H7.D5.;;
1024645;;l.brown;L8.5.W0.5.H8;;
1024646;;l.brown;L12.W3.5.H12.5;;
1024647;;l.brown;L17.W4.H18.5;;
1024648;;l.brown;L5.5.W2.H4;;
1024650;;l.brown;H5.D3.5.;;
1024651;;l.brown;H10.D5.;;
1024652;;l.brown;H8.D5.5.;;
1024653;;l.brown;H10.D7.5.;;
1024654;;NULL;H7.D5.;;
1024658;;white;L6.5.W9.H2;;
1024659;;white;L7.W1.5.H8;;
1024661;;brown;L7.W1.5.H8;;
1024663;;brown;H16.D12.;;
1024666;;rust;L8.W5.5.H15;;
1024668;;white;L9.W0.5.H7;;
1024675;;white;L6.5.W4.5.H27;;
1024677;;pink;L6.5.W4.5.H27;;
1024678;;pink;L13.W9.5.H52;;
1024681;;pink;L8.H30.5;;
1024682;;pink;L9.H29;;
1024683;;orange;L8.5.H30;;
1024686;;pink;L8.W4.5.H15.5;;
1024687;;pink;L11.W5.H36;;
1024688;;pink;L14.W9.H37;;
1024689;;pink;L24.W11.H61;;
1024690;;pink;L32.W15.H75;;
1024693;;pink;L14.W9.H37;;
1024694;;pink;L24.W11.H61;;
1024695;;pink;L32.W15.H75;;
1024696;;multicolour;L8.W4.5.H15.5;;
1024697;;multicolour;L11.W5.H36;;
1024698;;multicolour;L14.W9.H37;;
1024699;;multicolour;L24.W11.H61;;
1024700;;multicolour;L32.W15.H75;;
1024701;;pink;L11.W5.H36;;
1024703;;pink;L24.W11.H61;;
1024704;;pink;L32.W15.H75;;
1024705;;pink;L71.W28.H145;;
1024707;;white;L15.W11.H14;;
1024709;;white;L19.W12.H34;;
1024710;;white;L23.W13.H44;;
1024711;;white;L26.W15.H56;;
1024712;;black;L19.W12.H34;;
1024713;;black;L23.W13.H44;;
1024714;;black;L26.W15.H56;;
1024715;;l.green;L19.W12.H34;;
1024726;;white;L18.W15.H50;;
1024729;;white;L53.W15.H90;;
1024731;;black;L18.W15.H67;;
1024735;;l.green;L18.W15.H67;;
1024737;;l.green;L53.W15.H90;;
1024744;;white;L28.W14.H37;;
1024745;;black;L28.W14.H37;;
1024748;;white;L37.W35.H60;;
1024749;;black;L37.W35.H60;;
1024766;Roza;transparent;H20.D25.;;
1024767;;transparent;H8.D8.;;
1024768;;transparent;H10.D10.;;
1024769;;transparent;H12.D12.;;
1024770;;transparent;L16.W5.H16;;
1024771;;transparent;L16.W10.H16;;
1024778;;transparent;H22.D13.;;
1024779;;transparent;H20.D8.5.;;
1024780;;transparent;H25.D8.5.;;
1024781;;transparent;H30.D8.5.;;
1024788;;transparent;H21.D12.;;
1024789;;transparent;H27.D13.5.;;
1024790;;transparent;H26.5.D16.;;
1024800;;white;L10.5.W10.5.H11.5;;
1024801;;green;L23.W5.8.H39;;
1024803;;green;L5.W2.5.H37;;
1024809;;pink;H8.D7.5.;;
1024810;;pink;H12.5.D6.5.;;
1024822;;white;L12.W8.5.H14;;
1024826;;cream;L44.W31.H0.3;;
1024862;;white;H96.D8.5.;;
1024863;;white;H96.D8.5.;;
1024864;;white;H7.5.D7.5.;;
1024865;;white;H11.5.D7.;;
1024866;;pink;H96.D8.5.;;
1024867;;pink;H96.D8.5.;;
1024869;;pink;H11.5.D7.;;
1024877;;transparent;H30.D17.;;
1024899;;l.brown;L9.W4.5.H10;;
1024900;;l.brown;L10.W5.H13;;
1024901;;l.brown;L18.W7.H20;;
1024902;;l.brown;L8.W4.H6.5;;
1024903;;l.brown;L12.W6.H10;;
1024904;;brown;L10.W7.H11.5;;
1024905;;l.brown;L6.W4.5.H7;;
1024906;;white;L8.5.W5.H5.3;;
1024907;;d.brown;L7.5.W5.H5.3;;
1024908;;off white;L8.W3.H13.5;;
1024909;;silver;L8.W3.H13.5;;
1024910;;gold;L8.W3.H13.5;;
1024911;;grey;L8.W3.H13.5;;
1024912;;copper;L8.W3.H13.5;;
1024917;;multicolour;L100.W130.H130;;
1024922;Arlington;grey;H22.D19.;;
1024923;Arlington;brown;H22.D19.;;
1024924;Arlington;green;H22.D19.;;
1024925;Arlington;grey;H28.D24.;;
1024926;Arlington;brown;H28.D24.;;
1024927;Arlington;green;H28.D24.;;
1024928;;grey;H33.D18.;;
1024929;;l.green;H33.D18.;;
1024930;;pink;H33.D18.;;
1024931;Orlando;grey;H28.D20.;;
1024932;Orlando;l.green;H28.D20.;;
1024933;Orlando;pink;H28.D20.;;
1024934;Lion;blue;H15.D16.5.;;
1024935;Lion;d.red;H15.D16.5.;;
1024936;Lion;brown;H15.D16.5.;;
1024940;;white;H10.D9.;;
1024941;Linde;d.green;H10.D11.;;
1024942;Linde;d.green;H11.5.D13.;;
1024943;Linde;d.green;H13.D15.;;
1024944;Linde;d.green;H7.5.D7.5.;;
1024945;Linde;d.green;H17.D11.;;
1024946;Linde;d.green;H25.D11.;;
1024947;Linde;d.green;H33.D11.;;
1024948;Linde;rust;H10.D11.;;
1024949;Linde;rust;H11.5.D13.;;
1024950;Linde;rust;H13.D15.;;
1024951;Linde;rust;H7.5.D7.5.;;
1024952;Linde;rust;H17.D11.;;
1024953;Linde;rust;H25.D11.;;
1024954;Linde;rust;H33.D11.;;
1024962;Linde;copper;H10.D11.;;
